center_freq,average,start,end,congestion,start,end
155312000.0,-7.721770336666667,2019-04-30 17:24:10,2019-04-30 17:25:10,,,
155312000.0,-7.729010056666667,2019-04-30 17:25:00,2019-04-30 17:26:00,,,
155312000.0,-7.7720255862068965,2019-04-30 17:25:50,2019-04-30 17:26:50,,,
155312000.0,-7.406499819999999,2019-04-30 17:26:40,2019-04-30 17:27:40,,,
155312000.0,-7.614493299999998,2019-04-30 17:27:30,2019-04-30 17:28:30,,,
155312000.0,-7.843077030000001,2019-04-30 17:28:20,2019-04-30 17:29:20,,,
155312000.0,-7.672987755172414,2019-04-30 17:29:10,2019-04-30 17:30:10,,,
155312000.0,-7.85842986,2019-04-30 17:30:00,2019-04-30 17:31:00,,,
155312000.0,-8.27689962,2019-04-30 17:30:50,2019-04-30 17:31:50,,,
155312000.0,-8.514813596666665,2019-04-30 17:31:40,2019-04-30 17:32:40,,,
155312000.0,-8.989057543333333,2019-04-30 17:32:30,2019-04-30 17:33:30,,,
155312000.0,-8.715626903448273,2019-04-30 17:33:20,2019-04-30 17:34:20,,,
155312000.0,-8.95802785,2019-04-30 17:34:10,2019-04-30 17:35:10,,,
155312000.0,-9.006099769999999,2019-04-30 17:35:00,2019-04-30 17:36:00,,,
155312000.0,-8.688224976666667,2019-04-30 17:35:50,2019-04-30 17:36:50,,,
155312000.0,-8.646435436666666,2019-04-30 17:36:40,2019-04-30 17:37:40,,,
155312000.0,-8.517926237931034,2019-04-30 17:37:30,2019-04-30 17:38:30,,,
155312000.0,-8.543494833333334,2019-04-30 17:38:20,2019-04-30 17:39:20,,,
155312000.0,-8.807041046666663,2019-04-30 17:39:10,2019-04-30 17:40:10,,,
155312000.0,-8.27949109,2019-04-30 17:40:00,2019-04-30 17:41:00,,,
155312000.0,-8.424353731034484,2019-04-30 17:40:50,2019-04-30 17:41:50,,,
155312000.0,-8.590760810344827,2019-04-30 17:41:40,2019-04-30 17:42:40,,,
155312000.0,-8.852114156666666,2019-04-30 17:42:30,2019-04-30 17:43:30,,,
155312000.0,-9.026109,2019-04-30 17:43:20,2019-04-30 17:44:20,,,
155312000.0,-9.16640111,2019-04-30 17:44:10,2019-04-30 17:45:10,,,
155312000.0,-8.76572025,2019-04-30 17:45:00,2019-04-30 17:46:00,,,
155312000.0,-9.237565486206897,2019-04-30 17:45:50,2019-04-30 17:46:50,,,
155312000.0,-8.770126586666667,2019-04-30 17:46:40,2019-04-30 17:47:40,,,
155312000.0,-8.437473516666666,2019-04-30 17:47:30,2019-04-30 17:48:30,,,
155312000.0,-9.323440910000004,2019-04-30 17:48:20,2019-04-30 17:49:20,,,
155312000.0,-8.48126632,2019-04-30 17:49:10,2019-04-30 17:50:10,,,
155312000.0,-8.960924682758622,2019-04-30 17:50:00,2019-04-30 17:51:00,,,
155312000.0,-8.770677243333331,2019-04-30 17:50:50,2019-04-30 17:51:50,,,
155312000.0,-8.610101250000001,2019-04-30 17:51:40,2019-04-30 17:52:40,,,
155312000.0,-8.643267163333338,2019-04-30 17:52:30,2019-04-30 17:53:30,,,
155312000.0,-8.644056206896554,2019-04-30 17:53:20,2019-04-30 17:54:20,,,
155312000.0,-9.006019403448276,2019-04-30 17:54:10,2019-04-30 17:55:10,,,
155312000.0,-8.943562806666668,2019-04-30 17:55:00,2019-04-30 17:56:00,,,
155312000.0,-8.991298316666667,2019-04-30 17:55:50,2019-04-30 17:56:50,,,
155312000.0,-8.646976579999999,2019-04-30 17:56:40,2019-04-30 17:57:40,,,
155312000.0,-9.139449955172413,2019-04-30 17:57:30,2019-04-30 17:58:30,,,
155312000.0,-7.99817453448276,2019-04-30 17:58:20,2019-04-30 17:59:20,,,
155312000.0,-8.131972026666666,2019-04-30 17:59:10,2019-04-30 18:00:10,,,
155312000.0,-8.02921638,2019-04-30 18:00:00,2019-04-30 18:01:00,,,
155312000.0,-8.300768246666667,2019-04-30 18:00:50,2019-04-30 18:01:50,,,
155312000.0,-8.115289823333335,2019-04-30 18:01:40,2019-04-30 18:02:40,,,
155312000.0,-8.0735299,2019-04-30 18:02:30,2019-04-30 18:03:30,,,
155312000.0,-7.930779693333335,2019-04-30 18:03:20,2019-04-30 18:04:20,,,
155312000.0,12.338022703333332,2019-04-30 18:04:10,2019-04-30 18:05:10,19.0,2019-04-30 18:04:10,2019-04-30 18:05:10
155312000.0,0.5706441666666675,2019-04-30 18:05:00,2019-04-30 18:06:00,9.0,2019-04-30 18:05:00,2019-04-30 18:06:00
155312000.0,11.787712679310344,2019-04-30 18:05:50,2019-04-30 18:06:50,17.0,2019-04-30 18:05:50,2019-04-30 18:06:50
155312000.0,-6.2804085999999995,2019-04-30 18:06:40,2019-04-30 18:07:40,1.0,2019-04-30 18:06:40,2019-04-30 18:07:40
155312000.0,-7.922171043333334,2019-04-30 18:07:30,2019-04-30 18:08:30,,,
155312000.0,-7.693568603333334,2019-04-30 18:08:20,2019-04-30 18:09:20,,,
155312000.0,-8.013118558620691,2019-04-30 18:09:10,2019-04-30 18:10:10,,,
155312000.0,-8.395266765517244,2019-04-30 18:10:00,2019-04-30 18:11:00,,,
155312000.0,-3.8096238,2019-04-30 18:10:50,2019-04-30 18:11:50,4.0,2019-04-30 18:10:50,2019-04-30 18:11:50
155312000.0,-5.860511446666667,2019-04-30 18:11:40,2019-04-30 18:12:40,2.0,2019-04-30 18:11:40,2019-04-30 18:12:40
155312000.0,-9.073888363333333,2019-04-30 18:12:30,2019-04-30 18:13:30,,,
155312000.0,-9.039428051724139,2019-04-30 18:13:20,2019-04-30 18:14:20,,,
155312000.0,-9.574398749999999,2019-04-30 18:14:10,2019-04-30 18:15:10,,,
155312000.0,-8.237119823333332,2019-04-30 18:15:00,2019-04-30 18:16:00,,,
155312000.0,-9.057187453333333,2019-04-30 18:15:50,2019-04-30 18:16:50,,,
155312000.0,-8.354760173333332,2019-04-30 18:16:40,2019-04-30 18:17:40,,,
155312000.0,-9.476663910000001,2019-04-30 18:17:30,2019-04-30 18:18:30,,,
155312000.0,-8.94314248965517,2019-04-30 18:18:20,2019-04-30 18:19:20,,,
155312000.0,-9.155000159999998,2019-04-30 18:19:10,2019-04-30 18:20:10,,,
155312000.0,-8.56222779,2019-04-30 18:20:00,2019-04-30 18:21:00,,,
155312000.0,-8.57489516,2019-04-30 18:20:50,2019-04-30 18:21:50,,,
155312000.0,-8.472256948275861,2019-04-30 18:21:40,2019-04-30 18:22:40,,,
155312000.0,-9.06171674137931,2019-04-30 18:22:30,2019-04-30 18:23:30,,,
155312000.0,-8.753315639999999,2019-04-30 18:23:20,2019-04-30 18:24:20,,,
155312000.0,-8.864502349999999,2019-04-30 18:24:10,2019-04-30 18:25:10,,,
155312000.0,-1.545998666666667,2019-04-30 18:25:00,2019-04-30 18:26:00,6.0,2019-04-30 18:25:00,2019-04-30 18:26:00
155312000.0,-7.1846492310344825,2019-04-30 18:25:50,2019-04-30 18:26:50,1.0,2019-04-30 18:25:50,2019-04-30 18:26:50
155312000.0,-8.594587306666666,2019-04-30 18:26:40,2019-04-30 18:27:40,,,
155312000.0,-8.236184253333331,2019-04-30 18:27:30,2019-04-30 18:28:30,,,
155312000.0,-8.585879236666667,2019-04-30 18:28:20,2019-04-30 18:29:20,,,
155312000.0,-8.4465231,2019-04-30 18:29:10,2019-04-30 18:30:10,,,
155312000.0,-2.521431827586207,2019-04-30 18:30:00,2019-04-30 18:31:00,4.0,2019-04-30 18:30:00,2019-04-30 18:31:00
155312000.0,-1.1926531499999995,2019-04-30 18:30:50,2019-04-30 18:31:50,5.0,2019-04-30 18:30:50,2019-04-30 18:31:50
155312000.0,1.7107366799999995,2019-04-30 18:31:40,2019-04-30 18:32:40,9.0,2019-04-30 18:31:40,2019-04-30 18:32:40
155312000.0,-8.70613912,2019-04-30 18:32:30,2019-04-30 18:33:30,,,
155312000.0,-8.155437146666667,2019-04-30 18:33:20,2019-04-30 18:34:20,,,
155312000.0,-8.337823203448275,2019-04-30 18:34:10,2019-04-30 18:35:10,,,
155312000.0,-8.11935132,2019-04-30 18:35:00,2019-04-30 18:36:00,,,
155312000.0,-8.383303686666665,2019-04-30 18:35:50,2019-04-30 18:36:50,,,
155312000.0,-5.213039316666666,2019-04-30 18:36:40,2019-04-30 18:37:40,3.0,2019-04-30 18:36:40,2019-04-30 18:37:40
155312000.0,-1.104359244827586,2019-04-30 18:37:30,2019-04-30 18:38:30,7.0,2019-04-30 18:37:30,2019-04-30 18:38:30
155312000.0,-7.7538114600000005,2019-04-30 18:38:20,2019-04-30 18:39:20,,,
155312000.0,-7.623063196666665,2019-04-30 18:39:10,2019-04-30 18:40:10,,,
155312000.0,-7.949677596666667,2019-04-30 18:40:00,2019-04-30 18:41:00,,,
155312000.0,-1.1887852862068968,2019-04-30 18:40:50,2019-04-30 18:41:50,7.0,2019-04-30 18:40:50,2019-04-30 18:41:50
155312000.0,-8.454163919999997,2019-04-30 18:41:40,2019-04-30 18:42:40,,,
155312000.0,-8.13501784,2019-04-30 18:42:30,2019-04-30 18:43:30,,,
155312000.0,-7.97708304,2019-04-30 18:43:20,2019-04-30 18:44:20,,,
155312000.0,0.8961810793103439,2019-04-30 18:44:10,2019-04-30 18:45:10,9.0,2019-04-30 18:44:10,2019-04-30 18:45:10
155312000.0,5.559064372413793,2019-04-30 18:45:00,2019-04-30 18:46:00,12.0,2019-04-30 18:45:00,2019-04-30 18:46:00
155312000.0,0.6380102666666679,2019-04-30 18:45:50,2019-04-30 18:46:50,6.0,2019-04-30 18:45:50,2019-04-30 18:46:50
155312000.0,-3.6339444,2019-04-30 18:46:40,2019-04-30 18:47:40,5.0,2019-04-30 18:46:40,2019-04-30 18:47:40
155312000.0,-7.221548573333332,2019-04-30 18:47:30,2019-04-30 18:48:30,1.0,2019-04-30 18:47:30,2019-04-30 18:48:30
155312000.0,-8.283474917241378,2019-04-30 18:48:20,2019-04-30 18:49:20,,,
155312000.0,-8.026536990000002,2019-04-30 18:49:10,2019-04-30 18:50:10,,,
155312000.0,-7.997695873333333,2019-04-30 18:50:00,2019-04-30 18:51:00,,,
155312000.0,-8.733948723333333,2019-04-30 18:50:50,2019-04-30 18:51:50,,,
155312000.0,-7.00869074,2019-04-30 18:51:40,2019-04-30 18:52:40,2.0,2019-04-30 18:51:40,2019-04-30 18:52:40
155312000.0,-1.8214108034482763,2019-04-30 18:52:30,2019-04-30 18:53:30,6.0,2019-04-30 18:52:30,2019-04-30 18:53:30
155312000.0,-8.528388836666668,2019-04-30 18:53:20,2019-04-30 18:54:20,,,
155312000.0,-8.656020376666667,2019-04-30 18:54:10,2019-04-30 18:55:10,,,
155312000.0,-7.787641869999999,2019-04-30 18:55:00,2019-04-30 18:56:00,,,
155312000.0,-8.509260336666665,2019-04-30 18:55:50,2019-04-30 18:56:50,,,
155312000.0,-8.415722368965518,2019-04-30 18:56:40,2019-04-30 18:57:40,,,
155312000.0,-8.306554226666666,2019-04-30 18:57:30,2019-04-30 18:58:30,,,
155312000.0,-7.994057503333333,2019-04-30 18:58:20,2019-04-30 18:59:20,,,
155312000.0,-8.177485793333334,2019-04-30 18:59:10,2019-04-30 19:00:10,,,
155312000.0,-8.935841937931034,2019-04-30 19:00:00,2019-04-30 19:01:00,,,
155312000.0,-8.285840496666667,2019-04-30 19:00:50,2019-04-30 19:01:50,,,
155312000.0,-8.321523963333332,2019-04-30 19:01:40,2019-04-30 19:02:40,,,
155312000.0,-7.895477853333333,2019-04-30 19:02:30,2019-04-30 19:03:30,,,
155312000.0,-8.711407809999999,2019-04-30 19:03:20,2019-04-30 19:04:20,,,
155312000.0,-8.491110672413791,2019-04-30 19:04:10,2019-04-30 19:05:10,,,
155312000.0,-0.676897853333333,2019-04-30 19:05:00,2019-04-30 19:06:00,8.0,2019-04-30 19:05:00,2019-04-30 19:06:00
155312000.0,8.017656059999998,2019-04-30 19:05:50,2019-04-30 19:06:50,15.0,2019-04-30 19:05:50,2019-04-30 19:06:50
155312000.0,-0.6984211200000002,2019-04-30 19:06:40,2019-04-30 19:07:40,7.0,2019-04-30 19:06:40,2019-04-30 19:07:40
155312000.0,-7.500040359999999,2019-04-30 19:07:30,2019-04-30 19:08:30,,,
155312000.0,-6.35215031724138,2019-04-30 19:08:20,2019-04-30 19:09:20,1.0,2019-04-30 19:08:20,2019-04-30 19:09:20
155312000.0,-7.581043786666667,2019-04-30 19:09:10,2019-04-30 19:10:10,,,
155312000.0,-8.253910566666667,2019-04-30 19:10:00,2019-04-30 19:11:00,,,
155312000.0,-8.496506973333332,2019-04-30 19:10:50,2019-04-30 19:11:50,,,
155312000.0,-8.154373910344829,2019-04-30 19:11:40,2019-04-30 19:12:40,,,
155312000.0,-7.865029546666666,2019-04-30 19:12:30,2019-04-30 19:13:30,,,
155312000.0,-8.58094267,2019-04-30 19:13:20,2019-04-30 19:14:20,,,
155312000.0,-7.656256696666667,2019-04-30 19:14:10,2019-04-30 19:15:10,,,
155312000.0,-7.700757933333335,2019-04-30 19:15:00,2019-04-30 19:16:00,,,
155312000.0,-7.543181048275861,2019-04-30 19:15:50,2019-04-30 19:16:50,,,
155312000.0,-8.349598080000002,2019-04-30 19:16:40,2019-04-30 19:17:40,,,
155312000.0,-7.78879787666667,2019-04-30 19:17:30,2019-04-30 19:18:30,,,
155312000.0,-8.080676953333334,2019-04-30 19:18:20,2019-04-30 19:19:20,,,
155312000.0,-8.428383253333333,2019-04-30 19:19:10,2019-04-30 19:20:10,,,
155312000.0,-8.045346551724139,2019-04-30 19:20:00,2019-04-30 19:21:00,,,
155312000.0,-8.074153373333333,2019-04-30 19:20:50,2019-04-30 19:21:50,,,
155312000.0,-5.586521656666665,2019-04-30 19:21:40,2019-04-30 19:22:40,2.0,2019-04-30 19:21:40,2019-04-30 19:22:40
155312000.0,0.753091706666667,2019-04-30 19:22:30,2019-04-30 19:23:30,6.0,2019-04-30 19:22:30,2019-04-30 19:23:30
155312000.0,-8.165727523333334,2019-04-30 19:23:20,2019-04-30 19:24:20,,,
155312000.0,-8.54660285862069,2019-04-30 19:24:10,2019-04-30 19:25:10,,,
155312000.0,-7.988433943333333,2019-04-30 19:25:00,2019-04-30 19:26:00,,,
155312000.0,-8.403436893333332,2019-04-30 19:25:50,2019-04-30 19:26:50,,,
155312000.0,-8.233154263333336,2019-04-30 19:26:40,2019-04-30 19:27:40,,,
155312000.0,-8.195388772413795,2019-04-30 19:27:30,2019-04-30 19:28:30,,,
155312000.0,-3.6641885166666657,2019-04-30 19:28:20,2019-04-30 19:29:20,3.0,2019-04-30 19:28:20,2019-04-30 19:29:20
155312000.0,-0.7857226266666669,2019-04-30 19:29:10,2019-04-30 19:30:10,5.0,2019-04-30 19:29:10,2019-04-30 19:30:10
155312000.0,-1.7421916366666657,2019-04-30 19:30:00,2019-04-30 19:31:00,6.0,2019-04-30 19:30:00,2019-04-30 19:31:00
155312000.0,-8.17823035,2019-04-30 19:30:50,2019-04-30 19:31:50,,,
155312000.0,-8.51018182413793,2019-04-30 19:31:40,2019-04-30 19:32:40,,,
155312000.0,-8.278066800000001,2019-04-30 19:32:30,2019-04-30 19:33:30,,,
155312000.0,-8.518024043333334,2019-04-30 19:33:20,2019-04-30 19:34:20,,,
155312000.0,-3.508990446666666,2019-04-30 19:34:10,2019-04-30 19:35:10,4.0,2019-04-30 19:34:10,2019-04-30 19:35:10
155312000.0,-8.378054023333332,2019-04-30 19:35:00,2019-04-30 19:36:00,,,
155312000.0,-8.239372782758622,2019-04-30 19:35:50,2019-04-30 19:36:50,,,
155312000.0,-8.582633246666665,2019-04-30 19:36:40,2019-04-30 19:37:40,,,
155312000.0,-7.789206783333333,2019-04-30 19:37:30,2019-04-30 19:38:30,,,
155312000.0,-8.07802132,2019-04-30 19:38:20,2019-04-30 19:39:20,,,
155312000.0,-8.090477599999998,2019-04-30 19:39:10,2019-04-30 19:40:10,,,
155312000.0,-7.964531700000001,2019-04-30 19:40:00,2019-04-30 19:41:00,,,
155312000.0,-4.463986873333334,2019-04-30 19:40:50,2019-04-30 19:41:50,3.0,2019-04-30 19:40:50,2019-04-30 19:41:50
155312000.0,-8.211020856666666,2019-04-30 19:41:40,2019-04-30 19:42:40,,,
155312000.0,-8.40657481,2019-04-30 19:42:30,2019-04-30 19:43:30,,,
155312000.0,-7.493783313333334,2019-04-30 19:43:20,2019-04-30 19:44:20,,,
155312000.0,-7.913117676666668,2019-04-30 19:44:10,2019-04-30 19:45:10,,,
155312000.0,-8.020647648275862,2019-04-30 19:45:00,2019-04-30 19:46:00,,,
155312000.0,-8.114088123333334,2019-04-30 19:45:50,2019-04-30 19:46:50,,,
155312000.0,-8.321730979999998,2019-04-30 19:46:40,2019-04-30 19:47:40,,,
155312000.0,-8.216749333333333,2019-04-30 19:47:30,2019-04-30 19:48:30,,,
155312000.0,-8.232752933333336,2019-04-30 19:48:20,2019-04-30 19:49:20,,,
155312000.0,-8.54347651724138,2019-04-30 19:49:10,2019-04-30 19:50:10,,,
155312000.0,-8.397071956666666,2019-04-30 19:50:00,2019-04-30 19:51:00,,,
155312000.0,-8.436951213333332,2019-04-30 19:50:50,2019-04-30 19:51:50,,,
155312000.0,-0.5151343966666667,2019-04-30 19:51:40,2019-04-30 19:52:40,6.0,2019-04-30 19:51:40,2019-04-30 19:52:40
155312000.0,-8.565773690000002,2019-04-30 19:52:30,2019-04-30 19:53:30,,,
155312000.0,-8.079017813793104,2019-04-30 19:53:20,2019-04-30 19:54:20,,,
155312000.0,-8.312431593333333,2019-04-30 19:54:10,2019-04-30 19:55:10,,,
155312000.0,-8.43713404,2019-04-30 19:55:00,2019-04-30 19:56:00,,,
155312000.0,-8.47923218666667,2019-04-30 19:55:50,2019-04-30 19:56:50,,,
155312000.0,-8.787345613333335,2019-04-30 19:56:40,2019-04-30 19:57:40,,,
155312000.0,-8.17700093448276,2019-04-30 19:57:30,2019-04-30 19:58:30,,,
155312000.0,-7.913227979310346,2019-04-30 19:58:20,2019-04-30 19:59:20,,,
155312000.0,-7.7053964599999984,2019-04-30 19:59:10,2019-04-30 20:00:10,,,
155312000.0,-7.938227839999999,2019-04-30 20:00:00,2019-04-30 20:01:00,,,
155312000.0,-1.6180327310344844,2019-04-30 20:00:50,2019-04-30 20:01:50,6.0,2019-04-30 20:00:50,2019-04-30 20:01:50
155312000.0,-6.701961689655171,2019-04-30 20:01:40,2019-04-30 20:02:40,1.0,2019-04-30 20:01:40,2019-04-30 20:02:40
155312000.0,-8.05018287,2019-04-30 20:02:30,2019-04-30 20:03:30,,,
155312000.0,-8.14069428,2019-04-30 20:03:20,2019-04-30 20:04:20,,,
155312000.0,-8.070988606666669,2019-04-30 20:04:10,2019-04-30 20:05:10,,,
155312000.0,-8.191663227586206,2019-04-30 20:05:00,2019-04-30 20:06:00,,,
155312000.0,-8.515109644827588,2019-04-30 20:05:50,2019-04-30 20:06:50,,,
155312000.0,-8.308321223333333,2019-04-30 20:06:40,2019-04-30 20:07:40,,,
155312000.0,-8.348598716666668,2019-04-30 20:07:30,2019-04-30 20:08:30,,,
155312000.0,-8.811294879999998,2019-04-30 20:08:20,2019-04-30 20:09:20,,,
155312000.0,-2.610262133333334,2019-04-30 20:09:10,2019-04-30 20:10:10,4.0,2019-04-30 20:09:10,2019-04-30 20:10:10
155312000.0,2.994796486206895,2019-04-30 20:10:00,2019-04-30 20:11:00,8.0,2019-04-30 20:10:00,2019-04-30 20:11:00
155312000.0,4.42649168,2019-04-30 20:10:50,2019-04-30 20:11:50,11.0,2019-04-30 20:10:50,2019-04-30 20:11:50
155312000.0,3.9350552733333313,2019-04-30 20:11:40,2019-04-30 20:12:40,11.0,2019-04-30 20:11:40,2019-04-30 20:12:40
155312000.0,-8.791763003333333,2019-04-30 20:12:30,2019-04-30 20:13:30,,,
155312000.0,-7.853807336666666,2019-04-30 20:13:20,2019-04-30 20:14:20,,,
155312000.0,-8.569462889655169,2019-04-30 20:14:10,2019-04-30 20:15:10,,,
155312000.0,-8.677033240000002,2019-04-30 20:15:00,2019-04-30 20:16:00,,,
155312000.0,-8.070936793333335,2019-04-30 20:15:50,2019-04-30 20:16:50,,,
155312000.0,-8.40044291,2019-04-30 20:16:40,2019-04-30 20:17:40,,,
155312000.0,-7.711344565517241,2019-04-30 20:17:30,2019-04-30 20:18:30,,,
155312000.0,-7.76956396,2019-04-30 20:18:20,2019-04-30 20:19:20,,,
155312000.0,-7.440606243333335,2019-04-30 20:19:10,2019-04-30 20:20:10,,,
155312000.0,-8.048644986666664,2019-04-30 20:20:00,2019-04-30 20:21:00,,,
155312000.0,-8.736781886206897,2019-04-30 20:20:50,2019-04-30 20:21:50,,,
155312000.0,-7.7161272866666675,2019-04-30 20:21:40,2019-04-30 20:22:40,,,
155312000.0,-7.904111556666666,2019-04-30 20:22:30,2019-04-30 20:23:30,,,
155312000.0,-8.08634386,2019-04-30 20:23:20,2019-04-30 20:24:20,,,
155312000.0,-8.081953036666668,2019-04-30 20:24:10,2019-04-30 20:25:10,,,
155312000.0,-7.932730544827584,2019-04-30 20:25:00,2019-04-30 20:26:00,,,
155312000.0,-8.400448813333334,2019-04-30 20:25:50,2019-04-30 20:26:50,,,
155312000.0,-8.167469723333333,2019-04-30 20:26:40,2019-04-30 20:27:40,,,
155312000.0,-7.951630740000001,2019-04-30 20:27:30,2019-04-30 20:28:30,,,
155312000.0,-7.491191346666666,2019-04-30 20:28:20,2019-04-30 20:29:20,,,
155312000.0,-7.997920293103449,2019-04-30 20:29:10,2019-04-30 20:30:10,,,
155312000.0,-4.718284962068965,2019-04-30 20:30:00,2019-04-30 20:31:00,3.0,2019-04-30 20:30:00,2019-04-30 20:31:00
155312000.0,-4.93456747,2019-04-30 20:30:50,2019-04-30 20:31:50,2.0,2019-04-30 20:30:50,2019-04-30 20:31:50
155312000.0,-8.750608016666664,2019-04-30 20:31:40,2019-04-30 20:32:40,,,
155312000.0,-8.247024936666666,2019-04-30 20:32:30,2019-04-30 20:33:30,,,
155312000.0,-7.94562693,2019-04-30 20:33:20,2019-04-30 20:34:20,,,
155312000.0,-7.865202086206896,2019-04-30 20:34:10,2019-04-30 20:35:10,,,
155312000.0,-8.8637339,2019-04-30 20:35:00,2019-04-30 20:36:00,,,
155312000.0,-8.34404524,2019-04-30 20:35:50,2019-04-30 20:36:50,,,
155312000.0,-8.151848906666665,2019-04-30 20:36:40,2019-04-30 20:37:40,,,
155312000.0,-8.033052446666668,2019-04-30 20:37:30,2019-04-30 20:38:30,,,
155312000.0,-8.094219303333334,2019-04-30 20:38:20,2019-04-30 20:39:20,,,
155312000.0,-8.110928568965518,2019-04-30 20:39:10,2019-04-30 20:40:10,,,
155312000.0,-8.027101413333334,2019-04-30 20:40:00,2019-04-30 20:41:00,,,
155312000.0,-8.783368913333334,2019-04-30 20:40:50,2019-04-30 20:41:50,,,
155312000.0,-7.030058646666668,2019-04-30 20:41:40,2019-04-30 20:42:40,1.0,2019-04-30 20:41:40,2019-04-30 20:42:40
155312000.0,-8.10716769,2019-04-30 20:42:30,2019-04-30 20:43:30,,,
155312000.0,-7.950220186206897,2019-04-30 20:43:20,2019-04-30 20:44:20,,,
155312000.0,-8.372955123333332,2019-04-30 20:44:10,2019-04-30 20:45:10,,,
155312000.0,-8.25482073,2019-04-30 20:45:00,2019-04-30 20:46:00,,,
155312000.0,-3.5117266600000003,2019-04-30 20:45:50,2019-04-30 20:46:50,3.0,2019-04-30 20:45:50,2019-04-30 20:46:50
155312000.0,1.0605569466666631,2019-04-30 20:46:40,2019-04-30 20:47:40,6.0,2019-04-30 20:46:40,2019-04-30 20:47:40
155312000.0,-7.817591741379311,2019-04-30 20:47:30,2019-04-30 20:48:30,,,
155312000.0,-8.152595260000002,2019-04-30 20:48:20,2019-04-30 20:49:20,,,
155312000.0,-7.9378590666666655,2019-04-30 20:49:10,2019-04-30 20:50:10,,,
155312000.0,-7.896791649999998,2019-04-30 20:50:00,2019-04-30 20:51:00,,,
155312000.0,-7.872329633333332,2019-04-30 20:50:50,2019-04-30 20:51:50,,,
155312000.0,-7.952205948275863,2019-04-30 20:51:40,2019-04-30 20:52:40,,,
155312000.0,-7.784513062068965,2019-04-30 20:52:30,2019-04-30 20:53:30,,,
155312000.0,-8.094059516666666,2019-04-30 20:53:20,2019-04-30 20:54:20,,,
155312000.0,-8.33884565,2019-04-30 20:54:10,2019-04-30 20:55:10,,,
155312000.0,-8.219044850000001,2019-04-30 20:55:00,2019-04-30 20:56:00,,,
155312000.0,-8.295017627586207,2019-04-30 20:55:50,2019-04-30 20:56:50,,,
155312000.0,-7.33768583,2019-04-30 20:56:40,2019-04-30 20:57:40,,,
155312000.0,-8.590941276666667,2019-04-30 20:57:30,2019-04-30 20:58:30,,,
155312000.0,-8.857687396666664,2019-04-30 20:58:20,2019-04-30 20:59:20,,,
155312000.0,-8.406144906666666,2019-04-30 20:59:10,2019-04-30 21:00:10,,,
155312000.0,-8.43864881724138,2019-04-30 21:00:00,2019-04-30 21:01:00,,,
155312000.0,-8.408536579310343,2019-04-30 21:00:50,2019-04-30 21:01:50,,,
155312000.0,-8.222247470000001,2019-04-30 21:01:40,2019-04-30 21:02:40,,,
155312000.0,-8.09527107,2019-04-30 21:02:30,2019-04-30 21:03:30,,,
155312000.0,-8.197901033333332,2019-04-30 21:03:20,2019-04-30 21:04:20,1.0,2019-04-30 21:03:20,2019-04-30 21:04:20
155312000.0,-2.806183331034482,2019-04-30 21:04:10,2019-04-30 21:05:10,7.0,2019-04-30 21:04:10,2019-04-30 21:05:10
155312000.0,-6.811390903333334,2019-04-30 21:05:00,2019-04-30 21:06:00,2.0,2019-04-30 21:05:00,2019-04-30 21:06:00
155312000.0,-7.466655656666665,2019-04-30 21:05:50,2019-04-30 21:06:50,,,
155312000.0,-8.071301926666667,2019-04-30 21:06:40,2019-04-30 21:07:40,,,
155312000.0,-8.348010603448277,2019-04-30 21:07:30,2019-04-30 21:08:30,,,
155312000.0,-8.327563210344827,2019-04-30 21:08:20,2019-04-30 21:09:20,,,
155312000.0,-8.380529506666667,2019-04-30 21:09:10,2019-04-30 21:10:10,,,
155312000.0,-9.131277523333337,2019-04-30 21:10:00,2019-04-30 21:11:00,,,
155312000.0,-7.9615999266666675,2019-04-30 21:10:50,2019-04-30 21:11:50,,,
155312000.0,-8.02402669,2019-04-30 21:11:40,2019-04-30 21:12:40,,,
155312000.0,-7.772447082758621,2019-04-30 21:12:30,2019-04-30 21:13:30,,,
155312000.0,-8.861343813333331,2019-04-30 21:13:20,2019-04-30 21:14:20,,,
155312000.0,3.3178900599999994,2019-04-30 21:14:10,2019-04-30 21:15:10,10.0,2019-04-30 21:14:10,2019-04-30 21:15:10
155312000.0,-3.462771623333334,2019-04-30 21:15:00,2019-04-30 21:16:00,4.0,2019-04-30 21:15:00,2019-04-30 21:16:00
155312000.0,-8.507394889999997,2019-04-30 21:15:50,2019-04-30 21:16:50,,,
155312000.0,-8.204237466666667,2019-04-30 21:16:40,2019-04-30 21:17:40,,,
155312000.0,-8.42559615862069,2019-04-30 21:17:30,2019-04-30 21:18:30,,,
155312000.0,-7.52493162,2019-04-30 21:18:20,2019-04-30 21:19:20,,,
155312000.0,-8.227796236666666,2019-04-30 21:19:10,2019-04-30 21:20:10,,,
155312000.0,-8.588800243333333,2019-04-30 21:20:00,2019-04-30 21:21:00,,,
155312000.0,-8.038666534482756,2019-04-30 21:20:50,2019-04-30 21:21:50,,,
155312000.0,-8.401265333333335,2019-04-30 21:21:40,2019-04-30 21:22:40,,,
155312000.0,-8.36319713,2019-04-30 21:22:30,2019-04-30 21:23:30,,,
155312000.0,10.3226842,2019-04-30 21:23:20,2019-04-30 21:24:20,13.0,2019-04-30 21:23:20,2019-04-30 21:24:20
